mmsi,timestamp,lat,lon,sog,cog
200000014,2026-03-01 04:36:00+00:00,13.092384,46.21425,11.22,105.9
200000015,2026-03-01 04:36:00+00:00,12.733912,45.603522,15.67,95.6
200000016,2026-03-01 04:36:00+00:00,12.621754,46.078992,9.9,68.8
200000017,2026-03-01 04:36:00+00:00,12.468129,46.507698,11.67,105.2
200000018,2026-03-01 04:36:00+00:00,12.325251,43.831402,9.24,255.5
200000019,2026-03-01 04:36:00+00:00,13.064062,46.804556,13.68,95.9
200000020,2026-03-01 04:36:00+00:00,12.682213,45.294281,13.13,83.2
200000021,2026-03-01 04:36:00+00:00,11.936614,43.681461,13.58,260.9
200000022,2026-03-01 04:36:00+00:00,12.614099,44.007009,14.97,241.8
200000023,2026-03-01 04:36:00+00:00,13.632038,45.856716,15.03,52.2
200000024,2026-03-01 04:36:00+00:00,12.722697,44.51595,12.21,289.2
200000025,2026-03-01 04:36:00+00:00,12.751178,44.707426,10.31,21.9
200000026,2026-03-01 04:36:00+00:00,12.095292,43.554939,14.23,259.1
200000027,2026-03-01 04:36:00+00:00,13.499607,45.009368,11.44,74.3
200000028,2026-03-01 04:36:00+00:00,13.193919,46.103321,14.07,69.7
200000029,2026-03-01 04:36:00+00:00,12.242856,46.171664,15.47,96.3
200000030,2026-03-01 04:36:00+00:00,12.151148,46.122652,11.72,86.0
200000031,2026-03-01 04:36:00+00:00,12.739047,46.904151,13.02,69.4
200000032,2026-03-01 04:36:00+00:00,12.725329,43.816103,10.74,271.7
200000033,2026-03-01 04:36:00+00:00,13.026743,43.834057,11.4,279.5
200000034,2026-03-01 04:36:00+00:00,12.293458,43.323645,11.83,280.3
200000035,2026-03-01 04:36:00+00:00,12.993348,46.31067,10.37,42.6
200000036,2026-03-01 04:36:00+00:00,13.264199,44.903955,10.05,39.7
200000037,2026-03-01 04:36:00+00:00,12.500429,44.512947,15.71,252.1
200000038,2026-03-01 04:36:00+00:00,12.989106,45.274,16.09,298.6
200000039,2026-03-01 04:36:00+00:00,12.773481,45.633375,16.16,120.8
200000040,2026-03-01 04:36:00+00:00,13.028847,45.491645,14.97,127.8
200000001,2026-03-01 04:38:00+00:00,12.727273,43.300199,9.87,249.6
200000002,2026-03-01 04:38:00+00:00,12.694483,44.724237,13.93,269.8
200000003,2026-03-01 04:38:00+00:00,13.044508,45.722889,12.09,89.1
200000004,2026-03-01 04:38:00+00:00,12.457078,45.196664,9.8,271.8
200000005,2026-03-01 04:38:00+00:00,12.635205,47.009685,13.92,65.3
200000006,2026-03-01 04:38:00+00:00,13.017968,45.312215,9.69,106.6
200000007,2026-03-01 04:38:00+00:00,13.13675,44.199598,13.65,279.2
200000008,2026-03-01 04:38:00+00:00,12.864397,44.62358,14.93,257.0
200000009,2026-03-01 04:38:00+00:00,12.267435,44.980838,12.16,99.8
200000010,2026-03-01 04:38:00+00:00,12.382628,45.918181,9.37,53.0
200000011,2026-03-01 04:38:00+00:00,13.575134,45.291578,14.28,94.6
200000012,2026-03-01 04:38:00+00:00,12.556971,43.924207,12.45,279.5
200000013,2026-03-01 04:38:00+00:00,12.258527,44.463205,12.17,270.3
200000014,2026-03-01 04:38:00+00:00,13.09087,46.220491,11.32,104.9
200000015,2026-03-01 04:38:00+00:00,12.73278,45.612408,15.54,99.0
200000016,2026-03-01 04:38:00+00:00,12.623948,46.084236,9.85,69.6
200000017,2026-03-01 04:38:00+00:00,12.466998,46.514098,11.69,99.0
200000018,2026-03-01 04:38:00+00:00,12.323714,43.826422,9.31,255.2
200000019,2026-03-01 04:38:00+00:00,13.062867,46.812285,13.71,95.8
200000020,2026-03-01 04:38:00+00:00,12.682608,45.301745,13.06,87.5
200000021,2026-03-01 04:38:00+00:00,11.935518,43.673882,13.46,260.5
200000022,2026-03-01 04:38:00+00:00,12.61054,43.999179,15.22,248.5
200000023,2026-03-01 04:38:00+00:00,13.637398,45.863324,14.95,50.8
200000024,2026-03-01 04:38:00+00:00,12.724864,44.50934,12.21,288.9
200000025,2026-03-01 04:38:00+00:00,12.756333,44.709928,10.45,22.9
200000026,2026-03-01 04:38:00+00:00,12.0941,43.547076,14.09,257.5
200000027,2026-03-01 04:38:00+00:00,13.501468,45.015591,11.42,73.9
200000028,2026-03-01 04:38:00+00:00,13.196613,46.110896,14.42,70.6
200000029,2026-03-01 04:38:00+00:00,12.241992,46.180469,15.51,96.8
200000030,2026-03-01 04:38:00+00:00,12.151163,46.129289,11.8,88.6
200000031,2026-03-01 04:38:00+00:00,12.74126,46.911233,12.98,70.7
200000032,2026-03-01 04:38:00+00:00,12.725497,43.810075,10.74,271.8
200000033,2026-03-01 04:38:00+00:00,13.027942,43.827548,11.48,278.2
200000034,2026-03-01 04:38:00+00:00,12.293976,43.316982,11.64,273.1
200000035,2026-03-01 04:38:00+00:00,12.997668,46.314633,10.15,41.6
200000036,2026-03-01 04:38:00+00:00,13.268104,44.908015,9.87,45.9
200000037,2026-03-01 04:38:00+00:00,12.49789,44.504505,15.47,249.2
200000038,2026-03-01 04:38:00+00:00,12.993793,45.266188,15.93,299.1
200000039,2026-03-01 04:38:00+00:00,12.768793,45.641188,15.99,121.5
200000040,2026-03-01 04:38:00+00:00,13.024725,45.497761,12.73,125.6
200000001,2026-03-01 04:40:00+00:00,12.725525,43.294807,10.24,254.3
200000002,2026-03-01 04:40:00+00:00,12.69433,44.716262,14.21,272.1
200000003,2026-03-01 04:40:00+00:00,13.0448,45.729908,12.45,89.1
200000004,2026-03-01 04:40:00+00:00,12.457541,45.191042,10.05,277.4
200000005,2026-03-01 04:40:00+00:00,12.638574,47.016862,13.99,64.4
200000006,2026-03-01 04:40:00+00:00,13.016392,45.317586,10.04,104.8
200000007,2026-03-01 04:40:00+00:00,13.138142,44.191912,13.67,284.8
200000008,2026-03-01 04:40:00+00:00,12.862619,44.615031,15.31,258.9
200000009,2026-03-01 04:40:00+00:00,12.266389,44.98774,12.24,98.9
200000010,2026-03-01 04:40:00+00:00,12.385615,45.922726,9.62,53.2
200000011,2026-03-01 04:40:00+00:00,13.574372,45.29974,14.45,95.0
200000012,2026-03-01 04:40:00+00:00,12.558432,43.917349,12.28,279.7
200000013,2026-03-01 04:40:00+00:00,12.25827,44.456227,12.2,268.3
200000014,2026-03-01 04:40:00+00:00,13.089437,46.226753,11.19,100.7
200000015,2026-03-01 04:40:00+00:00,12.731644,45.621293,15.82,96.4
200000016,2026-03-01 04:40:00+00:00,12.62612,46.089489,9.88,66.5
200000017,2026-03-01 04:40:00+00:00,12.465701,46.520466,11.53,104.2
200000018,2026-03-01 04:40:00+00:00,12.322367,43.821385,9.32,253.9
200000019,2026-03-01 04:40:00+00:00,13.062002,46.820059,13.67,96.4
200000020,2026-03-01 04:40:00+00:00,12.682789,45.309218,12.98,92.3
200000021,2026-03-01 04:40:00+00:00,11.934529,43.666288,13.37,260.5
200000022,2026-03-01 04:40:00+00:00,12.606703,43.99149,15.13,240.2
200000023,2026-03-01 04:40:00+00:00,13.642729,45.869957,15.15,49.7
200000024,2026-03-01 04:40:00+00:00,12.726953,44.502703,12.19,290.7
200000025,2026-03-01 04:40:00+00:00,12.761535,44.712326,10.17,23.4
200000026,2026-03-01 04:40:00+00:00,12.092654,43.539258,13.87,259.0
200000027,2026-03-01 04:40:00+00:00,13.503144,45.021869,11.12,74.4
200000028,2026-03-01 04:40:00+00:00,13.199192,46.118513,14.2,69.2
200000029,2026-03-01 04:40:00+00:00,12.241455,46.189302,15.79,93.8
200000030,2026-03-01 04:40:00+00:00,12.151245,46.135925,11.91,90.1
200000031,2026-03-01 04:40:00+00:00,12.743207,46.918396,13.26,76.3
200000032,2026-03-01 04:40:00+00:00,12.725772,43.80405,10.88,271.1
200000033,2026-03-01 04:40:00+00:00,13.028944,43.821004,11.56,275.5
200000034,2026-03-01 04:40:00+00:00,12.294446,43.310316,11.85,268.9
200000035,2026-03-01 04:40:00+00:00,13.001998,46.318584,10.39,39.5
200000036,2026-03-01 04:40:00+00:00,13.271855,44.912224,9.78,47.5
200000037,2026-03-01 04:40:00+00:00,12.495264,44.496092,15.77,255.7
200000038,2026-03-01 04:40:00+00:00,12.998481,45.258375,16.25,300.4
200000039,2026-03-01 04:40:00+00:00,12.764106,45.649,15.88,121.1
200000040,2026-03-01 04:40:00+00:00,13.020815,45.503564,7.97,73.6
200000001,2026-03-01 04:42:00+00:00,12.724088,43.289319,10.02,253.7
200000002,2026-03-01 04:42:00+00:00,12.69432,44.708287,13.79,270.4
200000003,2026-03-01 04:42:00+00:00,13.044936,45.736933,12.75,89.2
200000004,2026-03-01 04:42:00+00:00,12.457901,45.185413,10.03,276.5
200000005,2026-03-01 04:42:00+00:00,12.641911,47.024055,14.03,66.8
200000006,2026-03-01 04:42:00+00:00,13.014922,45.322987,9.84,108.6
200000007,2026-03-01 04:42:00+00:00,13.139825,44.184289,13.56,280.2
200000008,2026-03-01 04:42:00+00:00,12.86062,44.606534,15.08,255.3
200000009,2026-03-01 04:42:00+00:00,12.265356,44.994644,12.21,100.8
200000010,2026-03-01 04:42:00+00:00,12.388589,45.92728,9.57,57.6
200000011,2026-03-01 04:42:00+00:00,13.57347,45.307887,14.28,92.9
200000012,2026-03-01 04:42:00+00:00,12.559803,43.910472,12.21,284.5
200000013,2026-03-01 04:42:00+00:00,12.257932,44.449253,12.19,266.6
200000014,2026-03-01 04:42:00+00:00,13.088221,46.233062,11.53,104.0
200000015,2026-03-01 04:42:00+00:00,12.73009,45.630111,15.59,103.2
200000016,2026-03-01 04:42:00+00:00,12.628321,46.094729,9.96,66.5
200000017,2026-03-01 04:42:00+00:00,12.464363,46.526824,11.43,101.8
200000018,2026-03-01 04:42:00+00:00,12.320878,43.816389,9.2,251.0
200000019,2026-03-01 04:42:00+00:00,13.061046,46.827823,13.43,97.5
200000020,2026-03-01 04:42:00+00:00,12.682544,45.316689,13.07,88.5
200000021,2026-03-01 04:42:00+00:00,11.933437,43.658708,13.54,261.7
200000022,2026-03-01 04:42:00+00:00,12.602783,43.983844,15.32,240.4
200000023,2026-03-01 04:42:00+00:00,13.647966,45.876668,15.23,52.3
200000024,2026-03-01 04:42:00+00:00,12.72958,44.49627,12.01,293.9
200000025,2026-03-01 04:42:00+00:00,12.766743,44.71471,10.31,23.7
200000026,2026-03-01 04:42:00+00:00,12.091394,43.531406,14.11,260.4
200000027,2026-03-01 04:42:00+00:00,13.504717,45.028175,11.36,77.6
200000028,2026-03-01 04:42:00+00:00,13.202005,46.126043,14.29,72.2
200000029,2026-03-01 04:42:00+00:00,12.24084,46.198129,15.5,94.2
200000030,2026-03-01 04:42:00+00:00,12.150926,46.142553,11.56,92.1
200000031,2026-03-01 04:42:00+00:00,12.7452,46.925545,13.1,74.7
200000032,2026-03-01 04:42:00+00:00,12.725959,43.798022,10.69,272.0
200000033,2026-03-01 04:42:00+00:00,13.029982,43.814466,11.83,277.5
200000034,2026-03-01 04:42:00+00:00,12.294839,43.303645,11.79,276.4
200000035,2026-03-01 04:42:00+00:00,13.006352,46.322506,10.7,40.2
200000036,2026-03-01 04:42:00+00:00,13.275477,44.916551,10.19,48.7
200000037,2026-03-01 04:42:00+00:00,12.492877,44.487603,15.2,256.5
200000038,2026-03-01 04:42:00+00:00,13.003168,45.250563,16.05,301.1
200000039,2026-03-01 04:42:00+00:00,12.759418,45.656813,15.98,124.4
200000040,2026-03-01 04:42:00+00:00,13.027127,45.506328,11.96,23.9
200000001,2026-03-01 04:44:00+00:00,12.722579,43.283851,10.03,254.7
200000002,2026-03-01 04:44:00+00:00,12.694226,44.700312,13.88,266.1
200000003,2026-03-01 04:44:00+00:00,13.045084,45.743957,12.21,87.5
200000004,2026-03-01 04:44:00+00:00,12.45825,45.179783,9.58,274.3
200000005,2026-03-01 04:44:00+00:00,12.645512,47.031113,14.09,58.9
200000006,2026-03-01 04:44:00+00:00,13.013337,45.328354,9.48,108.9
200000007,2026-03-01 04:44:00+00:00,13.141513,44.176666,13.89,283.4
200000008,2026-03-01 04:44:00+00:00,12.858359,44.598106,15.28,254.3
200000009,2026-03-01 04:44:00+00:00,12.264156,45.001519,12.52,100.0
200000010,2026-03-01 04:44:00+00:00,12.39149,45.931884,9.65,56.4
200000011,2026-03-01 04:44:00+00:00,13.572599,45.316037,14.3,96.9
200000012,2026-03-01 04:44:00+00:00,12.561362,43.903637,12.43,280.0
200000013,2026-03-01 04:44:00+00:00,12.257683,44.442275,12.49,268.2
200000014,2026-03-01 04:44:00+00:00,13.086823,46.239332,11.06,102.7
200000015,2026-03-01 04:44:00+00:00,12.728498,45.638923,15.51,101.1
200000016,2026-03-01 04:44:00+00:00,12.630363,46.100037,9.79,71.1
200000017,2026-03-01 04:44:00+00:00,12.463207,46.53322,11.36,96.4
200000018,2026-03-01 04:44:00+00:00,12.319137,43.811481,9.38,253.7
200000019,2026-03-01 04:44:00+00:00,13.059845,46.83555,13.71,95.9
200000020,2026-03-01 04:44:00+00:00,12.682392,45.324163,13.26,94.1
200000021,2026-03-01 04:44:00+00:00,11.9324,43.65112,13.26,262.5
200000022,2026-03-01 04:44:00+00:00,12.598529,43.976388,15.19,239.8
200000023,2026-03-01 04:44:00+00:00,13.653353,45.883253,15.01,53.3
200000024,2026-03-01 04:44:00+00:00,12.732074,44.489782,12.18,288.2
200000025,2026-03-01 04:44:00+00:00,12.772039,44.716881,10.4,22.2
200000026,2026-03-01 04:44:00+00:00,12.090041,43.523571,14.05,264.0
200000027,2026-03-01 04:44:00+00:00,13.50625,45.034491,11.74,78.6
200000028,2026-03-01 04:44:00+00:00,13.204406,46.133721,14.21,71.8
200000029,2026-03-01 04:44:00+00:00,12.240365,46.206966,15.42,95.0
200000030,2026-03-01 04:44:00+00:00,12.150784,46.149188,11.56,89.9
200000031,2026-03-01 04:44:00+00:00,12.746992,46.932751,13.05,74.7
200000032,2026-03-01 04:44:00+00:00,12.726104,43.791993,10.52,272.2
200000033,2026-03-01 04:44:00+00:00,13.03103,43.807929,11.7,279.7
200000034,2026-03-01 04:44:00+00:00,12.295388,43.296985,11.8,274.6
200000035,2026-03-01 04:44:00+00:00,13.010723,46.326409,10.65,40.1
200000036,2026-03-01 04:44:00+00:00,13.279031,44.920938,10.09,45.1
200000037,2026-03-01 04:44:00+00:00,12.490458,44.479125,15.53,252.7
200000038,2026-03-01 04:44:00+00:00,13.007856,45.24275,16.01,298.9
200000039,2026-03-01 04:44:00+00:00,12.754731,45.664625,16.12,121.3
200000040,2026-03-01 04:44:00+00:00,13.033494,45.509114,16.06,24.0
200000001,2026-03-01 04:46:00+00:00,12.721078,43.278381,10.13,252.0
200000002,2026-03-01 04:46:00+00:00,12.693825,44.692347,14.26,266.4
200000003,2026-03-01 04:46:00+00:00,13.045079,45.750982,12.33,87.9
200000004,2026-03-01 04:46:00+00:00,12.458672,45.174158,9.71,273.3
200000005,2026-03-01 04:46:00+00:00,12.649273,47.038084,13.98,59.8
200000006,2026-03-01 04:46:00+00:00,13.011681,45.333699,9.65,107.1
200000007,2026-03-01 04:46:00+00:00,13.143507,44.169121,13.72,285.4
200000008,2026-03-01 04:46:00+00:00,12.85593,44.589727,15.21,251.5
200000009,2026-03-01 04:46:00+00:00,12.262706,45.008343,12.21,101.0
200000010,2026-03-01 04:46:00+00:00,12.394282,45.936557,9.71,61.8
200000011,2026-03-01 04:46:00+00:00,13.571605,45.324173,14.25,100.7
200000012,2026-03-01 04:46:00+00:00,12.562893,43.896795,12.3,282.5
200000013,2026-03-01 04:46:00+00:00,12.257267,44.435306,12.1,268.0
200000014,2026-03-01 04:46:00+00:00,13.085422,46.245601,11.35,99.4
200000015,2026-03-01 04:46:00+00:00,12.72694,45.64774,15.5,102.3
200000016,2026-03-01 04:46:00+00:00,12.632426,46.105336,10.19,70.0
200000017,2026-03-01 04:46:00+00:00,12.461855,46.539576,11.56,103.8
200000018,2026-03-01 04:46:00+00:00,12.317478,43.806542,9.22,249.3
200000019,2026-03-01 04:46:00+00:00,13.058846,46.843308,13.75,95.2
200000020,2026-03-01 04:46:00+00:00,12.682389,45.331638,13.37,91.6
200000021,2026-03-01 04:46:00+00:00,11.931212,43.643555,13.59,257.5
200000022,2026-03-01 04:46:00+00:00,12.594153,43.969006,15.32,238.2
200000023,2026-03-01 04:46:00+00:00,13.658943,45.889656,14.95,47.0
200000024,2026-03-01 04:46:00+00:00,12.734364,44.483215,12.33,290.3
200000025,2026-03-01 04:46:00+00:00,12.77732,44.719091,10.22,22.3
200000026,2026-03-01 04:46:00+00:00,12.088786,43.515718,14.0,262.1
200000027,2026-03-01 04:46:00+00:00,13.507836,45.040794,11.55,73.2
200000028,2026-03-01 04:46:00+00:00,13.206913,46.141364,14.13,71.3
200000029,2026-03-01 04:46:00+00:00,12.239626,46.215783,15.28,93.4
200000030,2026-03-01 04:46:00+00:00,12.150631,46.155823,11.5,88.2
200000031,2026-03-01 04:46:00+00:00,12.748808,46.93995,13.01,75.6
200000032,2026-03-01 04:46:00+00:00,12.726266,43.785965,10.34,270.2
200000033,2026-03-01 04:46:00+00:00,13.032268,43.801428,11.74,281.9
200000034,2026-03-01 04:46:00+00:00,12.29599,43.29033,11.71,274.7
200000035,2026-03-01 04:46:00+00:00,13.015238,46.330137,10.48,37.2
200000036,2026-03-01 04:46:00+00:00,13.282562,44.925344,9.98,50.3
200000037,2026-03-01 04:46:00+00:00,12.487611,44.470787,15.43,253.2
200000038,2026-03-01 04:46:00+00:00,13.012543,45.234938,16.07,303.6
200000039,2026-03-01 04:46:00+00:00,12.750043,45.672438,16.02,120.1
200000040,2026-03-01 04:46:00+00:00,13.043605,45.513541,11.37,18.7
200000001,2026-03-01 04:48:00+00:00,12.719364,43.272978,10.12,255.3
200000002,2026-03-01 04:48:00+00:00,12.693128,44.684403,14.01,266.2
200000003,2026-03-01 04:48:00+00:00,13.045102,45.758008,12.24,90.1
200000004,2026-03-01 04:48:00+00:00,12.459031,45.168529,9.95,273.3
200000005,2026-03-01 04:48:00+00:00,12.652828,47.045166,13.98,64.6
200000006,2026-03-01 04:48:00+00:00,13.010198,45.339097,9.68,109.4
200000007,2026-03-01 04:48:00+00:00,13.145299,44.161523,13.64,278.6
200000008,2026-03-01 04:48:00+00:00,12.853366,44.581391,15.63,251.7
200000009,2026-03-01 04:48:00+00:00,12.261254,45.015168,12.24,102.3
200000010,2026-03-01 04:48:00+00:00,12.396903,45.941333,10.05,60.7
200000011,2026-03-01 04:48:00+00:00,13.570576,45.332304,14.49,95.8
200000012,2026-03-01 04:48:00+00:00,12.564286,43.889922,12.54,282.5
200000013,2026-03-01 04:48:00+00:00,12.25691,44.428333,12.39,266.8
200000014,2026-03-01 04:48:00+00:00,13.083827,46.25182,11.32,104.5
200000015,2026-03-01 04:48:00+00:00,12.725456,45.656571,15.77,103.3
200000016,2026-03-01 04:48:00+00:00,12.634599,46.110589,10.17,69.6
200000017,2026-03-01 04:48:00+00:00,12.460416,46.545911,11.49,105.8
200000018,2026-03-01 04:48:00+00:00,12.315912,43.801572,9.37,251.3
200000019,2026-03-01 04:48:00+00:00,13.058061,46.851091,13.76,97.2
200000020,2026-03-01 04:48:00+00:00,12.682467,45.339112,13.25,91.1
200000021,2026-03-01 04:48:00+00:00,11.92969,43.636053,13.63,259.3
200000022,2026-03-01 04:48:00+00:00,12.589739,43.961649,15.03,239.6
200000023,2026-03-01 04:48:00+00:00,13.6646,45.895998,15.13,45.0
200000024,2026-03-01 04:48:00+00:00,12.736633,44.47664,12.38,292.5
200000025,2026-03-01 04:48:00+00:00,12.782662,44.72114,10.17,18.3
200000026,2026-03-01 04:48:00+00:00,12.087879,43.507816,14.06,264.9
200000027,2026-03-01 04:48:00+00:00,13.509512,45.047073,11.36,74.7
200000028,2026-03-01 04:48:00+00:00,13.209068,46.149119,13.91,73.0
200000029,2026-03-01 04:48:00+00:00,12.238991,46.224609,15.54,96.2
200000030,2026-03-01 04:48:00+00:00,12.15045,46.162457,11.64,90.1
200000031,2026-03-01 04:48:00+00:00,12.750992,46.947041,12.93,75.3
200000032,2026-03-01 04:48:00+00:00,12.726463,43.779937,10.55,272.2
200000033,2026-03-01 04:48:00+00:00,13.033772,43.794986,11.94,286.6
200000034,2026-03-01 04:48:00+00:00,12.296267,43.283653,11.63,271.2
200000035,2026-03-01 04:48:00+00:00,13.019738,46.333882,10.62,40.5
200000036,2026-03-01 04:48:00+00:00,13.28618,44.929675,9.84,46.3
200000037,2026-03-01 04:48:00+00:00,12.4847,44.462472,15.37,257.0
200000038,2026-03-01 04:48:00+00:00,13.017231,45.227125,15.88,302.1
200000039,2026-03-01 04:48:00+00:00,12.745356,45.68025,16.09,121.8
200000040,2026-03-01 04:48:00+00:00,13.044927,45.514119,2.41,327.8
200000001,2026-03-01 04:50:00+00:00,12.717618,43.267585,10.08,248.3
200000002,2026-03-01 04:50:00+00:00,12.692519,44.676452,13.95,266.4
200000003,2026-03-01 04:50:00+00:00,13.045313,45.76503,12.31,89.1
200000004,2026-03-01 04:50:00+00:00,12.459264,45.162892,10.12,269.8
200000005,2026-03-01 04:50:00+00:00,12.655876,47.052493,13.93,64.8
200000006,2026-03-01 04:50:00+00:00,13.008618,45.344466,9.82,110.7
200000007,2026-03-01 04:50:00+00:00,13.147037,44.153912,13.67,285.3
200000008,2026-03-01 04:50:00+00:00,12.850887,44.573028,15.12,250.2
200000009,2026-03-01 04:50:00+00:00,12.259884,45.022009,12.51,100.0
200000010,2026-03-01 04:50:00+00:00,12.399717,45.945993,9.83,56.4
200000011,2026-03-01 04:50:00+00:00,13.569394,45.340413,14.01,100.7
200000012,2026-03-01 04:50:00+00:00,12.565632,43.88304,12.15,279.0
200000013,2026-03-01 04:50:00+00:00,12.256525,44.421361,12.21,266.5
200000014,2026-03-01 04:50:00+00:00,13.08237,46.258076,11.37,102.4
200000015,2026-03-01 04:50:00+00:00,12.723874,45.665384,15.88,106.2
200000016,2026-03-01 04:50:00+00:00,12.636644,46.115895,10.2,65.3
200000017,2026-03-01 04:50:00+00:00,12.45885,46.552215,11.41,103.0
200000018,2026-03-01 04:50:00+00:00,12.314322,43.79661,9.41,250.1
200000019,2026-03-01 04:50:00+00:00,13.057171,46.858863,13.61,98.1
200000020,2026-03-01 04:50:00+00:00,12.682485,45.346587,13.09,89.2
200000021,2026-03-01 04:50:00+00:00,11.92809,43.628568,13.51,256.9
200000022,2026-03-01 04:50:00+00:00,12.585229,43.954353,15.02,238.9
200000023,2026-03-01 04:50:00+00:00,13.670518,45.902081,14.94,46.7
200000024,2026-03-01 04:50:00+00:00,12.738938,44.470078,12.32,289.9
200000025,2026-03-01 04:50:00+00:00,12.788048,44.723064,10.23,21.4
200000026,2026-03-01 04:50:00+00:00,12.087348,43.499877,14.07,263.8
200000027,2026-03-01 04:50:00+00:00,13.511332,45.053308,11.15,70.6
200000028,2026-03-01 04:50:00+00:00,13.211427,46.156812,14.25,73.9
200000029,2026-03-01 04:50:00+00:00,12.238116,46.233413,15.49,92.7
200000030,2026-03-01 04:50:00+00:00,12.150263,46.16909,11.71,90.6
200000031,2026-03-01 04:50:00+00:00,12.753135,46.954145,13.05,73.2
200000032,2026-03-01 04:50:00+00:00,12.7266,43.773908,10.36,269.2
200000033,2026-03-01 04:50:00+00:00,13.035312,43.788553,11.5,283.6
200000034,2026-03-01 04:50:00+00:00,12.296674,43.276982,11.86,268.9
200000035,2026-03-01 04:50:00+00:00,13.024119,46.337774,10.26,39.1
200000036,2026-03-01 04:50:00+00:00,13.289719,44.934075,10.03,50.6
200000037,2026-03-01 04:50:00+00:00,12.482054,44.454066,15.51,251.7
200000038,2026-03-01 04:50:00+00:00,13.021918,45.219313,16.09,303.6
200000039,2026-03-01 04:50:00+00:00,12.740668,45.688063,16.07,127.4
200000040,2026-03-01 04:50:00+00:00,13.045892,45.511971,4.03,296.9
200000001,2026-03-01 04:52:00+00:00,12.715737,43.26224,10.14,250.2
200000002,2026-03-01 04:52:00+00:00,12.692227,44.668483,14.01,265.9
200000003,2026-03-01 04:52:00+00:00,13.045449,45.772055,12.28,85.4
200000004,2026-03-01 04:52:00+00:00,12.45976,45.157274,9.79,272.0
200000005,2026-03-01 04:52:00+00:00,12.658776,47.059883,13.94,67.5
200000006,2026-03-01 04:52:00+00:00,13.007008,45.349825,9.87,106.8
200000007,2026-03-01 04:52:00+00:00,13.148679,44.146278,14.03,283.0
200000008,2026-03-01 04:52:00+00:00,12.848607,44.564606,15.16,256.5
200000009,2026-03-01 04:52:00+00:00,12.258437,45.028834,12.46,101.4
200000010,2026-03-01 04:52:00+00:00,12.40274,45.950513,9.76,52.5
200000011,2026-03-01 04:52:00+00:00,13.568148,45.348511,14.32,96.3
200000012,2026-03-01 04:52:00+00:00,12.567047,43.876172,12.43,283.1
200000013,2026-03-01 04:52:00+00:00,12.256381,44.41438,12.27,269.8
200000014,2026-03-01 04:52:00+00:00,13.081205,46.264395,11.32,103.2
200000015,2026-03-01 04:52:00+00:00,12.722318,45.674202,15.72,96.7
200000016,2026-03-01 04:52:00+00:00,12.638975,46.121077,10.11,69.0
200000017,2026-03-01 04:52:00+00:00,12.457317,46.558527,11.4,104.7
200000018,2026-03-01 04:52:00+00:00,12.312586,43.791699,9.34,253.2
200000019,2026-03-01 04:52:00+00:00,13.055937,46.866585,13.83,100.1
200000020,2026-03-01 04:52:00+00:00,12.682233,45.354058,13.2,89.8
200000021,2026-03-01 04:52:00+00:00,11.926508,43.621079,13.68,257.5
200000022,2026-03-01 04:52:00+00:00,12.580767,43.947027,15.06,239.4
200000023,2026-03-01 04:52:00+00:00,13.676276,45.908325,15.16,46.7
200000024,2026-03-01 04:52:00+00:00,12.741507,44.463621,12.46,292.0
200000025,2026-03-01 04:52:00+00:00,12.793346,44.725231,9.93,20.0
200000026,2026-03-01 04:52:00+00:00,12.086821,43.491939,14.29,263.7
200000027,2026-03-01 04:52:00+00:00,13.513177,45.059536,11.25,74.0
200000028,2026-03-01 04:52:00+00:00,13.213869,46.164477,14.01,70.4
200000029,2026-03-01 04:52:00+00:00,12.237411,46.242233,15.5,99.1
200000030,2026-03-01 04:52:00+00:00,12.149851,46.175713,11.77,92.5
200000031,2026-03-01 04:52:00+00:00,12.755337,46.96123,13.04,71.7
200000032,2026-03-01 04:52:00+00:00,12.726643,43.767877,10.62,268.9
200000033,2026-03-01 04:52:00+00:00,13.03693,43.78214,11.73,288.1
200000034,2026-03-01 04:52:00+00:00,12.296805,43.2703,11.63,273.0
200000035,2026-03-01 04:52:00+00:00,13.028535,46.341624,10.53,42.3
200000036,2026-03-01 04:52:00+00:00,13.293287,44.93845,9.91,49.8
200000037,2026-03-01 04:52:00+00:00,12.479265,44.445707,15.49,257.0
200000038,2026-03-01 04:52:00+00:00,13.026606,45.2115,15.87,299.1
200000039,2026-03-01 04:52:00+00:00,12.735981,45.695875,15.91,117.3
200000040,2026-03-01 04:52:00+00:00,13.046823,45.509898,8.07,295.8
200000001,2026-03-01 04:54:00+00:00,12.713795,43.256918,9.97,250.8
200000002,2026-03-01 04:54:00+00:00,12.691771,44.660521,14.07,269.8
200000003,2026-03-01 04:54:00+00:00,13.045802,45.779071,12.46,84.0
200000004,2026-03-01 04:54:00+00:00,12.460224,45.151653,9.67,278.1
200000005,2026-03-01 04:54:00+00:00,12.66176,47.067238,14.12,65.4
200000006,2026-03-01 04:54:00+00:00,13.005498,45.355215,10.11,108.2
200000007,2026-03-01 04:54:00+00:00,13.150517,44.138692,13.7,287.2
200000008,2026-03-01 04:54:00+00:00,12.846535,44.556128,15.07,259.0
200000009,2026-03-01 04:54:00+00:00,12.25665,45.035575,12.31,102.9
200000010,2026-03-01 04:54:00+00:00,12.405713,45.955068,9.63,54.4
200000011,2026-03-01 04:54:00+00:00,13.566896,45.356609,14.36,97.9
